link_id,road_name,st_node_nm,ed_node_nm,map_dist,reg_cd,speed,travel_time
1160000500,경인로,삼천리아파트,동부제강입구,469,116,27.6,61
1030006400,고산자로,성수대교북단,성수대교북단교차로,537,103,17.8,109
1160000100,경인로,성공회대입구,시계(경인로),160,116,24.0,24
1030011800,고산자로,응봉교,응봉사거리,855,103,27.1,114
1030008200,고산자로,성수대교북단교차로,응봉교,215,103,35.3,22
1030013800,고산자로,응봉사거리,무학여고앞,429,103,36.9,42
1030020200,고산자로,도선사거리,서울시설공단,765,103,34.1,81
1030015200,고산자로,무학여고앞,왕십리역,333,103,36.1,33
1030016800,고산자로,왕십리역,도선사거리,559,103,23.5,85
1050010600,고산자로,동대문구청,경동시장,450,105,24.7,66
1050008000,고산자로,서울시설공단,동대문구청,146,103,31.3,17
1050012600,고산자로,경동시장,제기사거리,530,105,22.9,83
1050015000,고산자로,제기사거리,홍파초교,406,105,17.0,86
1050014900,고산자로,홍파초교,제기사거리,403,105,31.2,46
1050016500,고산자로,고대앞삼거리,홍파초교,405,105,24.7,59
1050016600,고산자로,홍파초교,고대앞삼거리,402,105,24.8,58
1050012500,고산자로,제기사거리,경동시장,529,105,22.0,87
1050010500,고산자로,경동시장,동대문구청,450,105,29.7,55
1030020100,고산자로,서울시설공단,도선사거리,763,103,11.0,250
1030013700,고산자로,무학여고앞,응봉사거리,430,103,24.1,64
1030016700,고산자로,도선사거리,왕십리역,555,103,27.5,73
1030015100,고산자로,왕십리역,무학여고앞,340,103,18.5,66
1030011700,고산자로,응봉사거리,응봉교,860,103,30.1,103
1050007900,고산자로,동대문구청,서울시설공단,146,105,29.7,18
1030008100,고산자로,응봉교,성수대교북단교차로,206,103,28.5,26
1030006300,고산자로,성수대교북단교차로,성수대교북단,537,103,37.8,51
1150014600,공항대로,김포공항입구,송정역,240,115,32.1,27
1150014400,공항대로,송정역,공항중학교,595,115,24.5,87
1150013600,공항대로,공항중학교,마곡역,925,115,21.2,157
1150001900,공항대로,마곡역,발산역,1012,115,25.2,144
1150001700,공항대로,발산역,88체육관,558,115,23.2,87
1150000500,공항대로,등촌동현대아파트,등촌사거리,959,115,19.8,175
1150001300,공항대로,88체육관,강서구청입구,733,115,16.0,165
1150000900,공항대로,강서구청입구,등촌동현대아파트,231,115,33.5,25
1140000400,공항대로,염창역,양화교,671,115,32.1,75
1150000300,공항대로,등촌사거리,염창역,848,114,29.8,103
1140000300,공항대로,양화교,염창역,665,114,28.4,84
1150000400,공항대로,염창역,등촌사거리,846,115,24.1,127
1150000600,공항대로,등촌사거리,등촌동현대아파트,961,114,23.6,147
1150001000,공항대로,등촌동현대아파트,강서구청입구,231,115,19.7,42
1150001800,공항대로,88체육관,발산역,559,115,22.4,90
1150001400,공항대로,강서구청입구,88체육관,737,115,23.2,114
1150013700,공항대로,마곡역,공항중학교,925,115,28.2,118
1150002000,공항대로,발산역,마곡역,1013,115,22.3,164
1150014500,공항대로,공항중학교,송정역,595,115,25.1,85
1150014700,공항대로,송정역,김포공항입구,240,115,18.6,47
1200003400,관악로,관악구청,서울대입구역,289,120,27.2,38
1200005000,관악로,서울대입구역,봉천로사거리,95,120,30.9,11
1200006800,관악로,봉천로사거리,은천삼거리,475,120,34.0,50
1200000800,관악로,서울대입구,관악구청,1537,120,32.7,169
1200004900,관악로,봉천로사거리,서울대입구역,98,120,17.1,21
1200006700,관악로,은천삼거리,봉천로사거리,475,120,22.6,76
1200003300,관악로,서울대입구역,관악구청,290,120,23.9,44
1030009600,광나루로,응봉교,성수중고교,201,103,39.7,18
1004350800,광나루로,성수중고교,성동교남단,667,103,31.0,78
1030007800,광나루로,용비교동측,응봉교,374,103,32.8,41
1200000700,관악로,관악구청,서울대입구,1481,120,31.6,169
1030012100,광나루로,성동교남단,상원삼거리,732,103,30.0,88
1030010700,광나루로,상원삼거리,치과의사회관앞,593,103,37.1,58
1030010100,광나루로,치과의사회관앞,성동세무서,398,103,41.4,35
1040013600,광나루로,화양사거리,화양삼거리,270,104,24.0,41
1030010000,광나루로,성동세무서,화양사거리,422,103,24.9,61
1040013400,광나루로,화양삼거리,어린이대공원역,334,104,30.4,40
1040012600,광나루로,구의시장,광장자이아파트,397,104,30.1,48
1040011400,광나루로,광장자이아파트,올림픽대교북단교차로,219,104,26.2,30
1040013000,광나루로,어린이대공원역,구의사거리,1035,104,24.3,153
1040010400,광나루로,올림픽대교북단교차로,광남중고교입구,80,104,32.3,9
1040012800,광나루로,구의사거리,구의시장,477,104,32.0,54
1040009400,광나루로,광남중고교입구,올림픽대교북단,430,104,56.0,28
1040009500,광나루로,올림픽대교북단,광남중고교입구,431,104,35.0,44
1040011500,광나루로,올림픽대교북단교차로,광장자이아파트,219,104,33.9,23
1040012900,광나루로,구의시장,구의사거리,479,104,30.0,57
1040012700,광나루로,광장자이아파트,구의시장,403,104,28.7,51
1040010500,광나루로,광남중고교입구,올림픽대교북단교차로,80,104,16.6,17
1040013100,광나루로,구의사거리,어린이대공원역,1032,104,26.3,141
1040013500,광나루로,어린이대공원역,화양삼거리,336,104,21.0,58
1030009900,광나루로,화양사거리,성동세무서,421,104,28.8,53
1030010200,광나루로,성동세무서,치과의사회관앞,395,103,33.0,43
1040013700,광나루로,화양삼거리,화양사거리,272,104,30.1,33
1030010800,광나루로,치과의사회관앞,상원삼거리,594,103,29.9,72
1004350700,광나루로,성동교남단,성수중고교,675,103,43.7,56
1030007700,광나루로,응봉교,용비교동측,381,103,35.2,39
1030009500,광나루로,성수중고교,응봉교,200,103,38.9,19
1030012200,광나루로,상원삼거리,성동교남단,734,103,29.4,90
1220008000,광평로,일원터널,일원역,1031,122,38.0,98
1220010100,광평로,일원역,수서역,1693,122,29.0,210
1220013300,광평로,수서역,광평교,724,122,34.6,75
1220010000,광평로,수서역,일원역,1691,122,28.0,217
1220008100,광평로,일원역,일원터널,999,122,28.0,128
1220013200,광평로,광평교,수서역,720,123,34.2,76
1140041000,국회대로,신월IC,화곡고가사거리,1275,114,24.6,186
1140041400,국회대로,화곡고가사거리,양동초교입구,194,114,33.5,21
1140029500,국회대로,목동근린공원,목동주경기장,743,114,54.0,50
1140041200,국회대로,양동초교입구,홍익병원앞,1180,114,14.0,303
1140029300,국회대로,목동주경기장,목동교서단,191,114,15.0,46
1180037000,국회대로,목동교서단,목동교동단,220,114,39.6,20
1140028400,국회대로,홍익병원앞,목동청소년수련관,994,114,30.7,117
1180034000,국회대로,경인고속입구,영등포구청,431,118,24.9,62
1180035600,국회대로,목동교동단,경인고속입구,285,118,13.7,75
1180030100,국회대로,영동초등학교,여의2교,148,118,22.4,24
1180031800,국회대로,영등포구청,영등포경찰서,540,118,33.9,57
1180029600,국회대로,영등포전화국,영동초등학교,356,118,27.0,48
1180030600,국회대로,영등포경찰서,영등포전화국,235,118,18.5,46
1180033300,국회대로,의원회관앞,국회의사당역,380,118,28.4,48
1180031500,국회대로,여의2교,의원회관앞,272,118,16.0,61
1180036500,국회대로,국회의사당역,서강대교남단,521,118,28.3,66
1180041100,국회대로,서강대교남단,서강대교북단,1424,118,55.3,93
1180036400,국회대로,서강대교남단,국회의사당역,520,118,27.9,67
1180041000,국회대로,서강대교북단,서강대교남단,1424,113,43.2,119
1180033200,국회대로,국회의사당역,의원회관앞,379,118,23.6,58
1180031400,국회대로,의원회관앞,여의2교,272,118,27.9,35
1180030700,국회대로,영등포전화국,영등포경찰서,233,118,35.6,24
1180031900,국회대로,영등포경찰서,영등포구청,538,118,36.5,53
1180034100,국회대로,영등포구청,경인고속입구,432,118,23.0,68
1180029700,국회대로,영동초등학교,영등포전화국,351,118,23.6,54
1180030000,국회대로,여의2교,영동초등학교,145,118,25.5,20
1180035700,국회대로,경인고속입구,목동교동단,285,118,37.7,27
1140029400,국회대로,목동교서단,목동주경기장,191,114,46.6,15
1140029600,국회대로,목동주경기장,목동근린공원,755,114,39.0,70
1180037100,국회대로,목동교동단,목동교서단,220,118,43.6,18
1140028900,국회대로,목동청소년수련관,목동대원칸타빌3단지,693,114,39.0,64
1140022100,국회대로,화곡고가사거리,신월IC,1277,114,36.7,125
1140026100,국회대로,홍익병원앞,양동초교입구,1179,114,34.3,124
1140024900,국회대로,양동초교입구,화곡고가사거리,194,114,24.0,29
1140039700,남부순환로,외발산사거리,화곡로입구,1638,115,22.1,266
1140028100,국회대로,목동대원칸타빌3단지,홍익병원앞,316,114,48.3,24
1150012600,남부순환로,김포공항입구,공항동천주교회앞,924,115,37.4,89
1150011800,남부순환로,공항동천주교회앞,외발산사거리,502,115,36.9,49
1140036300,남부순환로,화곡로입구,신월사거리,435,114,27.7,57
1140023300,남부순환로,서서울호수공원앞,신월IC,505,114,41.9,43
1140030700,남부순환로,신월사거리,서서울호수공원앞,780,114,30.7,92
1140011300,남부순환로,과학수사연구소입구,강월초교입구,464,114,24.9,67
1140017100,남부순환로,신월IC,과학수사연구소입구,563,114,23.3,87
1160010900,남부순환로,오류IC,개봉지하차도,579,116,47.5,44
1160013300,남부순환로,개봉1동사거리,오류IC,435,116,37.4,42
1160016100,남부순환로,서부트럭터미널,개봉1동사거리,899,114,26.4,122
1160009500,남부순환로,개봉지하차도,사성교,1718,116,52.2,118
1160008100,남부순환로,사성교,구로IC,912,117,50.2,65
1140003300,남부순환로,강월초교입구,서부트럭터미널,928,114,32.5,103
1160003700,남부순환로,구로IC,시흥IC,2071,117,32.2,232
1200004000,남부순환로,구로전화국,난곡사거리,960,117,23.7,146
1200005800,남부순환로,난곡사거리,봉림교,1035,120,33.1,113
1200002800,남부순환로,시흥IC,구로전화국,451,117,22.9,71
1200007200,남부순환로,봉림교,신림역,336,120,17.8,68
1200008000,남부순환로,신림역,관악우체국,404,120,35.6,41
1200005900,남부순환로,관악우체국,KT관악지점,1138,120,27.1,151
1200003700,남부순환로,서울대입구역,원당초교입구,296,120,31.4,34
1200004700,남부순환로,KT관악지점,서울대입구역,577,120,23.6,88
1200002500,남부순환로,원당초교입구,낙성대입구,404,120,23.4,62
1200001900,남부순환로,낙성대입구,낙성대역,240,120,25.8,33
1210009800,남부순환로,서울메트로,경남아파트앞,1483,121,33.2,161
1210011100,남부순환로,경남아파트앞,래미안아트힐,532,121,35.2,54
1210012500,남부순환로,래미안아트힐,예술의전당,638,121,29.6,78
1210010800,남부순환로,사당역,서울메트로,395,120,45.7,31
1210013500,남부순환로,예술의전당,우면삼거리,470,121,36.6,46
1200001500,남부순환로,낙성대역,사당역,1782,120,28.6,224
1210003500,남부순환로,남부순환로서초IC서측,남부순환로서초IC동측,430,121,35.7,43
1210014300,남부순환로,우면삼거리,남부순환로서초IC서측,517,121,31.1,60
1210015200,남부순환로,남부순환로서초IC동측,서초구청,115,121,14.9,28
1210015500,남부순환로,서초구청,양재역,376,121,34.4,39
1220010700,남부순환로,양재전화국,매봉역,372,121,32.1,42
1220012500,남부순환로,매봉역,매봉터널,458,122,25.9,64
1220010300,남부순환로,양재역,양재전화국,657,121,26.3,90
1220014300,남부순환로,매봉터널,도곡역,564,122,28.8,71
1220022800,남부순환로,학여울역,탄천1교서측,955,122,38.7,89
1220023500,남부순환로,탄천1교서측,남부순환로탄천IC합류,393,122,47.8,30
1220021300,남부순환로,대치역,학여울역,628,122,22.6,100
1220018500,남부순환로,도곡역,대치역,798,122,20.1,143
1220022000,남부순환로,남부순환로탄천IC합류,남부순환로탄천IC진입,644,122,54.6,42
1220020200,남부순환로,남부순환로탄천IC진입,수서IC,698,122,50.7,50
1220021200,남부순환로,학여울역,대치역,629,122,25.4,89
1220020300,남부순환로,수서IC,남부순환로탄천IC진입,706,122,51.3,50
1220022100,남부순환로,남부순환로탄천IC진입,남부순환로탄천IC합류,644,122,46.7,50
1220018400,남부순환로,대치역,도곡역,798,122,25.6,112
1220014200,남부순환로,도곡역,매봉터널,564,122,26.0,78
1220022700,남부순환로,탄천1교서측,학여울역,955,122,32.0,107
1220023600,남부순환로,남부순환로탄천IC합류,탄천1교서측,393,122,38.6,37
1220012400,남부순환로,매봉터널,매봉역,458,122,31.5,52
1220010600,남부순환로,매봉역,양재전화국,368,122,15.7,85
1220010200,남부순환로,양재전화국,양재역,657,121,36.2,65
1210015400,남부순환로,양재역,서초구청,376,121,23.2,58
1210015300,남부순환로,서초구청,남부순환로서초IC동측,115,121,37.7,11
1210012400,남부순환로,예술의전당,래미안아트힐,640,121,34.5,67
1210003800,남부순환로,남부순환로서초IC동측,남부순환로서초IC서측,430,121,41.9,37
1210011000,남부순환로,래미안아트힐,경남아파트앞,532,121,20.5,93
1210009900,남부순환로,경남아파트앞,서울메트로,1472,121,37.4,142
1210014200,남부순환로,남부순환로서초IC서측,우면삼거리,520,121,29.3,64
1210010900,남부순환로,서울메트로,사당역,397,121,42.2,34
