stdDate,stdHour,routeNo,routeName,conzoneId,conzoneName,vdsId,trafficAmout,speed,shareRatio,timeAvg,grade,updownTypeCode
20251106,1829,0252,논산천안선,0252CZE080,정안IC-남풍세IC,0252VDE18880,42,24,45,149,3,E
20251106,1829,0252,논산천안선,0252CZE080,정안IC-남풍세IC,0252VDE19020,37,31,33,108,3,E
20251106,1829,0252,논산천안선,0252CZE080,정안IC-남풍세IC,0252VDE19030,34,39,27,87,3,E
20251106,1829,0252,논산천안선,0252CZE080,정안IC-남풍세IC,0252VDE19040,34,32,33,121,3,E
20251106,1829,0290,세종포천선,0290CZE070,오포IC-광남IC,0290VDE09600,50,28,11,116,3,E
20251106,1829,0290,세종포천선,0290CZS010,안성맞춤IC-남안성JC,0290VDS06900,14,33,3,120,3,S
20251106,1829,0352,중부선,0352CZE350,일죽IC-남이천IC,0352VDE06550,16,16,23,471,3,E
20251106,1829,0352,중부선,0352CZE355,남이천IC-호법JC,0352VDE06600,39,25,7,118,3,E
20251106,1829,0352,중부선,0352CZE390,경기광주JC-경기광주IC,0352VDE09200,36,23,31,194,3,E
20251106,1829,0352,중부선,0352CZE400,경기광주IC-산곡JC,0352VDE09300,40,29,23,185,3,E
20251106,1829,0352,중부선,0352CZE400,경기광주IC-산곡JC,0352VDE09400,40,29,23,127,3,E
20251106,1829,0352,중부선,0352CZS290,오창IC-서청주IC,0352VDS01100,43,39,49,103,3,S
20251106,1829,0352,중부선,0352CZS290,오창IC-서청주IC,0352VDS01200,43,39,49,94,3,S
20251106,1829,0352,중부선,0352CZS290,오창IC-서청주IC,0352VDS01300,40,34,41,117,3,S
20251106,1829,0352,중부선,0352CZS310,진천IC-증평IC,0352VDS02800,42,40,37,87,2,S
20251106,1829,0400,평택제천선,0400CZS075,북진천IC-남안성JC,0400VDS04400,37,31,25,148,3,S
20251106,1829,0400,평택제천선,0400CZS075,북진천IC-남안성JC,0400VDS04500,37,31,25,205,3,S
